timestamp,hours_elapsed,spot,atm_iv,pnl,pnl_pct,delta,gamma,theta,vega
2026-04-08 10:00:00,0.0,5432.1,0.173,-2.081015534642063,-1.15033256581383,-0.9086621566987905,-0.0029602881660269545,4.167808490763923,-12.420691996991104
2026-04-08 12:00:00,2.0,5431.5,0.172,-3.86733849627484,-2.137766557353269,-0.9061175948071782,-0.002976941950146029,4.144101456074864,-12.415620668149227
2026-04-08 16:00:00,6.0,5433.0,0.171,-3.7478406720296675,-2.0717111932847048,-0.9098335383028437,-0.0029953491362681313,4.129173990107613,-12.426600172746852
