timestamp,hours_elapsed,spot,atm_iv,pnl,pnl_pct,delta,gamma,theta,vega
2026-04-08 10:00:00,0.0,5432.1,0.173,-1.467832849827957,-2.6824346627288493,0.015089897922262563,-0.00044647524602619204,0.5120125501098636,2.516770872061417
2026-04-08 14:00:00,4.0,5433.5,0.172,-0.9292492925382447,-1.6981841719327984,0.014561574222808016,-0.0004466510110171919,0.5116485630029501,2.5157502451492197
2026-04-09 10:00:00,24.0,5431.0,0.168,0.580900804015144,1.0615843980327313,0.015943693650105728,-0.00045494750679026777,0.502679555362348,2.51504800510604
